date,open,high,low,close,volume,target
2022-07-25,1523.0,1552.81,1401.32,1427.81,38337.44922,1.0049026130927785
2022-07-26,1427.77,1458.89,1356.59,1434.81,31382.16532,1.1378858524822102
2022-07-27,1434.69,1677.99,1434.0,1632.65,67049.13352,1.0661317489970292
2022-07-28,1633.23,1784.0,1594.36,1740.62,49831.50586,0.9779733658121819
2022-07-29,1739.6,1766.16,1656.26,1702.28,40012.42368,1.0004288366191225
2022-07-30,1702.73,1745.0,1674.07,1703.01,27551.99196,0.9956723683360639
2022-07-31,1703.03,1754.48,1666.41,1695.64,22668.70326,0.9302033450496567
2022-08-01,1695.32,1697.91,1567.38,1577.29,22262.86919,1.023882735578112
2022-08-02,1576.67,1678.18,1557.99,1614.96,15032.14034,1.025078020508248
2022-08-03,1614.44,1684.61,1608.01,1655.46,10334.76582,1.0002235028330493
2022-08-04,1655.62,1668.0,1581.33,1655.83,12586.7203,1.0465567117397319
2022-08-05,1656.36,1750.03,1647.53,1732.92,17210.92855,0.9667266809777716
2022-08-06,1732.65,1736.09,1669.53,1675.26,7881.33034,1.0221577546171938
2022-08-07,1675.44,1729.99,1674.37,1712.38,7782.77965,1.039599855172333
2022-08-08,1713.23,1817.94,1713.0,1780.19,16404.26556,0.9437700470174532
2022-08-09,1780.61,1790.79,1656.47,1680.09,21212.15132,1.1268443952407312
2022-08-10,1680.73,1919.01,1673.23,1893.2,47994.4487,0.9991971265582084
2022-08-11,1893.46,1942.5,1857.06,1891.68,32618.35259,1.053629577941301
2022-08-12,1890.99,2010.0,1854.1,1993.13,26283.07956,0.9998444657398162
2022-08-13,1993.53,2021.19,1965.0,1992.82,19997.93594,0.9955690930440281
2022-08-14,1993.04,2030.6,1907.29,1983.99,27550.11082,0.9434724973412164
2022-08-15,1984.14,1993.03,1862.1,1871.84,28529.00223,1.0155248311821523
2022-08-16,1872.26,1914.46,1853.67,1900.9,19873.57186,0.970119417118207
2022-08-17,1901.55,1957.29,1819.0,1844.1,33656.39196,0.9862643023697197
2022-08-18,1844.0,1882.0,1806.02,1818.77,23190.91963,0.9060298993275675
2022-08-19,1818.27,1823.34,1603.38,1647.86,59988.40223,0.9611010644108117
2022-08-20,1647.44,1656.75,1524.03,1583.76,40868.77976,1.0150843562155882
2022-08-21,1583.49,1645.69,1563.21,1607.65,36751.36631,1.0020153640406806
2022-08-22,1607.27,1638.12,1530.0,1610.89,36297.6571,1.0074182594714722
2022-08-23,1610.84,1673.84,1564.12,1622.84,34098.97769,1.0327697123561166
2022-08-24,1623.23,1693.73,1621.17,1676.02,24308.0739,1.0042362262980156
2022-08-25,1676.56,1721.81,1672.14,1683.12,19668.08212,0.8876372451162128
2022-08-26,1682.51,1706.19,1483.42,1494.0,52163.60054,0.9956425702811245
2022-08-27,1493.48,1511.79,1448.0,1487.49,42747.30261,0.9743527687581093
2022-08-28,1487.26,1504.06,1422.62,1449.34,33260.75721,1.091821104778727
2022-08-29,1449.72,1585.87,1439.38,1582.42,32337.38462,1.0151982406693545
2022-08-30,1581.71,1619.18,1473.86,1606.47,42796.60981,0.9658505916699346
2022-08-31,1606.0,1615.2,1528.38,1551.61,27012.96113,1.0271717764128874
2022-09-01,1552.08,1610.26,1510.96,1593.77,23754.45226,0.9821304203241371
2022-09-02,1594.0,1648.69,1546.84,1565.29,23236.88772,0.9943524842042051
2022-09-03,1565.92,1572.53,1535.0,1556.45,9695.99912,1.0134408429438786
2022-09-04,1555.96,1592.27,1541.2,1577.37,10782.47412,1.0398384652934949
2022-09-05,1577.53,1675.59,1557.29,1640.21,23811.29573,0.921833179897696
2022-09-06,1640.35,1686.92,1491.26,1512.0,41692.67073,1.0864087301587302
2022-09-07,1511.68,1656.76,1500.07,1642.65,35706.39297,1.0328676224393512
2022-09-08,1643.71,1706.14,1595.52,1696.64,37004.37479,1.0214011222180308
2022-09-09,1696.89,1746.72,1685.26,1732.95,30971.5179,1.015851582561528
2022-09-10,1732.84,1789.62,1708.0,1760.42,15556.40234,0.981197668738142
2022-09-11,1760.93,1789.74,1713.55,1727.32,23622.37435,0.9923638931987125
2022-09-12,1727.4,1766.02,1674.82,1714.13,28013.67863,0.9459142538780606
2022-09-13,1714.92,1759.64,1553.0,1621.42,54300.26521,0.9879550024052991
2022-09-14,1621.42,1654.82,1560.0,1601.89,37392.20857,0.9168731935401306
2022-09-15,1601.9,1652.57,1447.1,1468.73,56961.22494,0.98096314503006
2022-09-16,1470.06,1481.89,1405.36,1440.77,39323.70697,1.0088771976096116
2022-09-17,1441.02,1476.4,1409.47,1453.56,21710.32438,0.8987176311951347
2022-09-18,1453.52,1460.56,1289.53,1306.34,36559.82584,1.038397354440651
2022-09-19,1305.5,1392.83,1281.07,1356.5,29460.73617,0.9867453004054552
2022-09-20,1356.62,1384.05,1312.85,1338.52,32167.16337,0.9441024415025551
2022-09-21,1338.69,1407.0,1219.3,1263.7,65912.59818,1.0682915248872358
2022-09-22,1263.55,1359.3,1252.1,1350.0,50179.03494,0.9838074074074075
2022-09-23,1349.89,1355.7,1262.4,1328.14,40639.31912,0.9996310629903474
2022-09-24,1328.18,1349.0,1306.66,1327.65,18152.88823,0.9747674462395963
2022-09-25,1328.01,1336.66,1268.1,1294.15,26351.95621,1.0668392381099563
2022-09-26,1294.47,1390.0,1278.32,1380.65,41504.26105,0.9296418353673993
2022-09-27,1381.06,1400.14,1267.22,1283.51,39724.83959,1.0455859323261993
2022-09-28,1283.51,1355.15,1253.61,1342.02,38293.1392,0.9899181830375107
2022-09-29,1341.45,1351.69,1288.5,1328.49,32370.55283,1.000188183576843
2022-09-30,1328.69,1373.28,1310.91,1328.74,30760.1959,0.9879810948718335
2022-10-01,1329.12,1333.19,1302.81,1312.77,10236.08975,0.9815809319225759
2022-10-02,1312.54,1317.8,1263.16,1288.59,21964.43817,1.031220170884455
2022-10-03,1287.9,1335.58,1284.04,1328.82,25377.98909,1.0166312969401425
2022-10-04,1328.25,1370.16,1324.38,1350.92,31271.06044,1.016573890385811
2022-10-05,1351.02,1384.12,1316.08,1373.31,25324.08572,0.9845628445143485
2022-10-06,1373.92,1380.46,1345.21,1352.11,24056.41009,0.9820946520623324
2022-10-07,1353.04,1360.74,1317.7,1327.9,13912.47092,0.9887792755478575
2022-10-08,1328.36,1333.22,1303.53,1313.0,5343.48112,1.0091546077684692
2022-10-09,1313.0,1338.22,1310.85,1325.02,5323.4044,0.9639703551644503
2022-10-10,1324.56,1325.25,1268.0,1277.28,13256.79122,1.011532318677189
2022-10-11,1276.98,1298.11,1268.47,1292.01,12288.07639,0.9943266692982253
2022-10-12,1292.59,1306.45,1282.19,1284.68,11188.48232,1.0333468256686489
2022-10-13,1284.87,1341.6,1190.0,1327.52,40569.52845,0.9781848861034108
2022-10-14,1327.51,1343.25,1289.53,1298.56,17684.6549,0.9893343395761459
2022-10-15,1298.85,1299.08,1263.84,1284.71,8942.64571,1.0159958278522
2022-10-16,1285.09,1315.61,1279.45,1305.26,9419.22764,1.0233210241637682
2022-10-17,1305.81,1341.69,1304.89,1335.7,16458.51433,0.9760574979411545
2022-10-18,1335.27,1340.37,1286.9,1303.72,15786.21725,0.9900131930169055
2022-10-19,1303.37,1308.1,1270.59,1290.7,17160.76775,0.9982180212287907
2022-10-20,1290.9,1310.7,1271.7,1288.4,17298.5629,1.0071484011176652
2022-10-21,1288.07,1306.75,1253.91,1297.61,14360.42429,1.0097332788742381
2022-10-22,1297.41,1320.27,1295.0,1310.24,6611.40874,1.0289259982903896
2022-10-23,1309.98,1371.52,1298.86,1348.14,17187.92432,0.9987241681131039
2022-10-24,1347.51,1359.11,1324.24,1346.42,23141.19947,1.0995677426063188
2022-10-25,1346.62,1524.66,1339.38,1480.48,57693.39523,1.0551645412298714
2022-10-26,1480.48,1595.05,1477.65,1562.15,76130.33568,0.9656371027110072
2022-10-27,1561.7,1577.33,1497.5,1508.47,54631.65694,1.0484132929392034
2022-10-28,1508.02,1594.89,1480.77,1581.5,56756.80384,1.023629465697123
2022-10-29,1581.87,1664.28,1574.9,1618.87,53945.19347,0.9818515384187737
2022-10-30,1619.11,1640.37,1561.57,1589.49,32957.65828,1.0001698658060132
2022-10-31,1589.37,1635.33,1546.5,1589.76,40505.72492,1.0001698369565217
2022-11-01,1589.44,1612.33,1563.15,1590.03,18854.49988,0.9767803123211511
2022-11-02,1590.35,1620.89,1501.82,1553.11,51246.95764,0.9987251385928879
2022-11-03,1553.42,1556.04,1522.06,1551.13,14721.18887,1.0595565813310295
2022-11-04,1550.77,1676.57,1547.64,1643.51,38835.3518,0.9852632475616212
2022-11-05,1643.69,1658.59,1612.98,1619.29,10856.00818,0.9808125783522408
2022-11-06,1619.57,1638.63,1564.34,1588.22,15343.38172,0.9262004004483005
2022-11-07,1588.01,1608.12,1433.74,1471.01,34336.39951,0.8852896989143514
2022-11-08,1470.58,1578.82,1229.91,1302.27,92901.48412,0.9107942285393965
2022-11-09,1302.79,1308.1,1071.69,1186.1,61165.64179,1.0640333867296181
2022-11-10,1184.66,1348.98,1170.25,1262.05,48125.72796,0.9860148171625531
2022-11-11,1262.38,1316.5,1199.0,1244.4,35906.07654,1.0147862423657987
2022-11-12,1243.18,1282.17,1240.95,1262.8,11634.36337,0.9342176116566361
2022-11-13,1262.28,1263.44,1169.96,1179.73,16772.83857,1.0564281657667431
2022-11-14,1179.16,1285.38,1175.15,1246.3,17015.50711,1.0079435127978817
2022-11-15,1246.81,1289.9,1232.4,1256.2,14793.14169,0.9633259035185481
2022-11-16,1256.69,1259.24,1185.64,1210.13,20376.00297,1.0048259277928817
2022-11-17,1210.24,1232.37,1182.0,1215.97,13367.79638,0.9903862759772033
2022-11-18,1216.98,1225.78,1195.0,1204.28,6870.92831,1.0109359949513403
2022-11-19,1203.93,1232.04,1201.33,1217.45,4267.75565,0.9312990266540719
2022-11-20,1217.78,1221.77,1109.09,1133.81,20800.13211,0.9682839276421975
2022-11-21,1133.83,1145.15,1077.6,1097.85,16286.98633,1.0538780343398462
2022-11-22,1097.97,1170.12,1074.06,1157.0,17922.85278,1.036810717372515
2022-11-23,1157.55,1208.44,1149.14,1199.59,14279.03177,0.9771838711559784
2022-11-24,1199.98,1215.8,1170.37,1172.22,10900.17358,1.0401716401358105
2022-11-25,1172.67,1227.53,1171.44,1219.31,8305.50668,0.9973099539903716
2022-11-26,1220.04,1234.47,1195.23,1216.03,6306.73643,0.959672047564616
2022-11-27,1216.37,1221.55,1158.32,1166.99,10039.28189,1.0342162315015553
2022-11-28,1167.0,1213.49,1150.16,1206.92,15428.15701,1.0531103967122923
2022-11-29,1207.24,1281.52,1202.19,1271.02,17349.17626,1.0089455712734654
